pairing,Conservative,Labour,Liberal Democrat,Brexit party,Democratic Unionist Party,Sinn Fein,Social Democratic & Labour Party,Alliance,Ulster Unionist Party,Scottish National Party,Green,Plaid Cymru
22687,2,2,0,0,0,0,0,0,0,0,0,0
22688,2,2,0,0,0,0,0,0,0,0,0,0
22689,2,2,0,0,0,0,0,0,0,0,0,0
22690,2,2,0,0,0,0,0,0,0,0,0,0
22691,2,2,0,0,0,0,0,0,0,0,0,0
22692,2,2,0,0,0,0,0,0,0,0,0,0
22693,1,3,0,0,0,0,0,0,0,0,0,0
22694,2,2,0,0,0,0,0,0,0,0,0,0
22695,2,2,0,0,0,0,0,0,0,0,0,0
22696,2,2,0,0,0,0,0,0,0,0,0,0
22697,2,2,0,0,0,0,0,0,0,0,0,0
22698,2,2,0,0,0,0,0,0,0,0,0,0
22699,1,3,0,0,0,0,0,0,0,0,0,0
22700,2,2,0,0,0,0,0,0,0,0,0,0
22701,2,2,0,0,0,0,0,0,0,0,0,0
22702,2,1,1,0,0,0,0,0,0,0,0,0
22703,2,1,1,0,0,0,0,0,0,0,0,0
22704,2,1,1,0,0,0,0,0,0,0,0,0
22705,2,1,1,0,0,0,0,0,0,0,0,0
22706,2,1,1,0,0,0,0,0,0,0,0,0
22707,2,1,1,0,0,0,0,0,0,0,0,0
22708,2,1,1,0,0,0,0,0,0,0,0,0
22709,2,1,1,0,0,0,0,0,0,0,0,0
22710,2,1,1,0,0,0,0,0,0,0,0,0
22711,2,1,1,0,0,0,0,0,0,0,0,0
22712,2,1,1,0,0,0,0,0,0,0,0,0
22713,2,1,1,0,0,0,0,0,0,0,0,0
22714,2,1,1,0,0,0,0,0,0,0,0,0
22715,2,1,1,0,0,0,0,0,0,0,0,0
22716,2,1,1,0,0,0,0,0,0,0,0,0
22717,2,1,1,0,0,0,0,0,0,0,0,0
22718,2,1,1,0,0,0,0,0,0,0,0,0
22719,2,1,1,0,0,0,0,0,0,0,0,0
22720,2,1,1,0,0,0,0,0,0,0,0,0
22721,2,1,1,0,0,0,0,0,0,0,0,0
22722,2,1,1,0,0,0,0,0,0,0,0,0
22723,2,1,1,0,0,0,0,0,0,0,0,0
22724,2,1,1,0,0,0,0,0,0,0,0,0
22725,2,2,0,0,0,0,0,0,0,0,0,0
22726,3,1,0,0,0,0,0,0,0,0,0,0
22727,3,1,0,0,0,0,0,0,0,0,0,0
22728,2,2,0,0,0,0,0,0,0,0,0,0
22729,2,2,0,0,0,0,0,0,0,0,0,0
22730,2,1,1,0,0,0,0,0,0,0,0,0
22731,3,1,0,0,0,0,0,0,0,0,0,0
22732,3,1,0,0,0,0,0,0,0,0,0,0
22733,2,2,0,0,0,0,0,0,0,0,0,0
22734,2,2,0,0,0,0,0,0,0,0,0,0
22735,2,2,0,0,0,0,0,0,0,0,0,0
22736,2,2,0,0,0,0,0,0,0,0,0,0
22737,2,2,0,0,0,0,0,0,0,0,0,0
22738,2,2,0,0,0,0,0,0,0,0,0,0
22739,2,2,0,0,0,0,0,0,0,0,0,0
22740,3,1,0,0,0,0,0,0,0,0,0,0
22741,3,1,0,0,0,0,0,0,0,0,0,0
22742,3,1,0,0,0,0,0,0,0,0,0,0
22743,3,1,0,0,0,0,0,0,0,0,0,0
22744,2,2,0,0,0,0,0,0,0,0,0,0
22745,3,1,0,0,0,0,0,0,0,0,0,0
22746,3,1,0,0,0,0,0,0,0,0,0,0
22747,2,2,0,0,0,0,0,0,0,0,0,0
22748,2,2,0,0,0,0,0,0,0,0,0,0
22749,2,1,1,0,0,0,0,0,0,0,0,0
22750,3,1,0,0,0,0,0,0,0,0,0,0
22751,3,1,0,0,0,0,0,0,0,0,0,0
22752,2,2,0,0,0,0,0,0,0,0,0,0
22753,2,2,0,0,0,0,0,0,0,0,0,0
22754,2,2,0,0,0,0,0,0,0,0,0,0
22755,2,2,0,0,0,0,0,0,0,0,0,0
22756,2,2,0,0,0,0,0,0,0,0,0,0
22757,2,2,0,0,0,0,0,0,0,0,0,0
22758,2,2,0,0,0,0,0,0,0,0,0,0
22759,3,1,0,0,0,0,0,0,0,0,0,0
22760,3,1,0,0,0,0,0,0,0,0,0,0
22761,3,1,0,0,0,0,0,0,0,0,0,0
22762,3,1,0,0,0,0,0,0,0,0,0,0
22763,3,1,0,0,0,0,0,0,0,0,0,0
22764,2,2,0,0,0,0,0,0,0,0,0,0
22765,2,2,0,0,0,0,0,0,0,0,0,0
22766,3,1,0,0,0,0,0,0,0,0,0,0
22767,2,2,0,0,0,0,0,0,0,0,0,0
22768,2,2,0,0,0,0,0,0,0,0,0,0
22769,2,2,0,0,0,0,0,0,0,0,0,0
22770,2,1,1,0,0,0,0,0,0,0,0,0
22771,3,1,0,0,0,0,0,0,0,0,0,0
22772,2,2,0,0,0,0,0,0,0,0,0,0
22773,2,2,0,0,0,0,0,0,0,0,0,0
22774,2,2,0,0,0,0,0,0,0,0,0,0
22775,2,2,0,0,0,0,0,0,0,0,0,0
22776,2,2,0,0,0,0,0,0,0,0,0,0
22777,2,2,0,0,0,0,0,0,0,0,0,0
22778,2,2,0,0,0,0,0,0,0,0,0,0
22779,2,2,0,0,0,0,0,0,0,0,0,0
22780,2,2,0,0,0,0,0,0,0,0,0,0
22781,2,2,0,0,0,0,0,0,0,0,0,0
22782,2,2,0,0,0,0,0,0,0,0,0,0
22783,2,2,0,0,0,0,0,0,0,0,0,0
22784,2,2,0,0,0,0,0,0,0,0,0,0
22785,2,2,0,0,0,0,0,0,0,0,0,0
22786,2,2,0,0,0,0,0,0,0,0,0,0
22787,2,2,0,0,0,0,0,0,0,0,0,0
22788,2,2,0,0,0,0,0,0,0,0,0,0
22789,2,2,0,0,0,0,0,0,0,0,0,0
22790,2,2,0,0,0,0,0,0,0,0,0,0
22791,2,2,0,0,0,0,0,0,0,0,0,0
22792,2,1,1,0,0,0,0,0,0,0,0,0
22793,2,2,0,0,0,0,0,0,0,0,0,0
22794,2,2,0,0,0,0,0,0,0,0,0,0
22795,2,2,0,0,0,0,0,0,0,0,0,0
22796,2,2,0,0,0,0,0,0,0,0,0,0
22797,2,2,0,0,0,0,0,0,0,0,0,0
22798,2,2,0,0,0,0,0,0,0,0,0,0
22799,2,2,0,0,0,0,0,0,0,0,0,0
22800,2,2,0,0,0,0,0,0,0,0,0,0
22801,2,2,0,0,0,0,0,0,0,0,0,0
22802,2,2,0,0,0,0,0,0,0,0,0,0
22803,2,2,0,0,0,0,0,0,0,0,0,0
22804,2,2,0,0,0,0,0,0,0,0,0,0
22805,2,2,0,0,0,0,0,0,0,0,0,0
22806,2,2,0,0,0,0,0,0,0,0,0,0
22807,2,2,0,0,0,0,0,0,0,0,0,0
22808,2,2,0,0,0,0,0,0,0,0,0,0
22809,2,2,0,0,0,0,0,0,0,0,0,0
22810,2,2,0,0,0,0,0,0,0,0,0,0
22811,2,2,0,0,0,0,0,0,0,0,0,0
22812,2,2,0,0,0,0,0,0,0,0,0,0
22813,2,1,1,0,0,0,0,0,0,0,0,0
22814,2,2,0,0,0,0,0,0,0,0,0,0
22815,2,2,0,0,0,0,0,0,0,0,0,0
22816,2,2,0,0,0,0,0,0,0,0,0,0
22817,2,2,0,0,0,0,0,0,0,0,0,0
22818,2,2,0,0,0,0,0,0,0,0,0,0
22819,2,2,0,0,0,0,0,0,0,0,0,0
22820,2,2,0,0,0,0,0,0,0,0,0,0
22821,2,2,0,0,0,0,0,0,0,0,0,0
22822,2,2,0,0,0,0,0,0,0,0,0,0
22823,2,2,0,0,0,0,0,0,0,0,0,0
22824,2,2,0,0,0,0,0,0,0,0,0,0
22825,2,2,0,0,0,0,0,0,0,0,0,0
22826,2,2,0,0,0,0,0,0,0,0,0,0
22827,2,2,0,0,0,0,0,0,0,0,0,0
22828,2,2,0,0,0,0,0,0,0,0,0,0
22829,2,2,0,0,0,0,0,0,0,0,0,0
22830,2,2,0,0,0,0,0,0,0,0,0,0
22831,2,1,1,0,0,0,0,0,0,0,0,0
22832,2,2,0,0,0,0,0,0,0,0,0,0
22833,2,2,0,0,0,0,0,0,0,0,0,0
22834,2,2,0,0,0,0,0,0,0,0,0,0
22835,2,2,0,0,0,0,0,0,0,0,0,0
22836,2,2,0,0,0,0,0,0,0,0,0,0
22837,2,2,0,0,0,0,0,0,0,0,0,0
22838,2,2,0,0,0,0,0,0,0,0,0,0
22839,2,2,0,0,0,0,0,0,0,0,0,0
22840,2,2,0,0,0,0,0,0,0,0,0,0
22841,2,2,0,0,0,0,0,0,0,0,0,0
22842,2,2,0,0,0,0,0,0,0,0,0,0
22843,2,2,0,0,0,0,0,0,0,0,0,0
22844,2,2,0,0,0,0,0,0,0,0,0,0
22845,2,2,0,0,0,0,0,0,0,0,0,0
22846,2,2,0,0,0,0,0,0,0,0,0,0
22847,2,1,1,0,0,0,0,0,0,0,0,0
22848,2,2,0,0,0,0,0,0,0,0,0,0
22849,2,2,0,0,0,0,0,0,0,0,0,0
22850,2,2,0,0,0,0,0,0,0,0,0,0
22851,2,2,0,0,0,0,0,0,0,0,0,0
22852,2,2,0,0,0,0,0,0,0,0,0,0
22853,2,2,0,0,0,0,0,0,0,0,0,0
22854,2,2,0,0,0,0,0,0,0,0,0,0
22855,2,2,0,0,0,0,0,0,0,0,0,0
22856,2,2,0,0,0,0,0,0,0,0,0,0
22857,2,2,0,0,0,0,0,0,0,0,0,0
22858,2,2,0,0,0,0,0,0,0,0,0,0
22859,2,1,1,0,0,0,0,0,0,0,0,0
22860,2,2,0,0,0,0,0,0,0,0,0,0
22861,2,2,0,0,0,0,0,0,0,0,0,0
22862,2,2,0,0,0,0,0,0,0,0,0,0
22863,2,2,0,0,0,0,0,0,0,0,0,0
22864,2,2,0,0,0,0,0,0,0,0,0,0
22865,2,2,0,0,0,0,0,0,0,0,0,0
22866,2,2,0,0,0,0,0,0,0,0,0,0
22867,2,2,0,0,0,0,0,0,0,0,0,0
22868,2,2,0,0,0,0,0,0,0,0,0,0
22869,2,2,0,0,0,0,0,0,0,0,0,0
22870,2,2,0,0,0,0,0,0,0,0,0,0
22871,2,2,0,0,0,0,0,0,0,0,0,0
22872,2,2,0,0,0,0,0,0,0,0,0,0
22873,2,2,0,0,0,0,0,0,0,0,0,0
22874,2,2,0,0,0,0,0,0,0,0,0,0
22875,2,2,0,0,0,0,0,0,0,0,0,0
22876,2,2,0,0,0,0,0,0,0,0,0,0
22877,2,2,0,0,0,0,0,0,0,0,0,0
22878,2,2,0,0,0,0,0,0,0,0,0,0
22879,2,2,0,0,0,0,0,0,0,0,0,0
22880,2,2,0,0,0,0,0,0,0,0,0,0
22881,2,2,0,0,0,0,0,0,0,0,0,0
22882,2,2,0,0,0,0,0,0,0,0,0,0
22883,2,2,0,0,0,0,0,0,0,0,0,0
22884,2,2,0,0,0,0,0,0,0,0,0,0
22885,1,3,0,0,0,0,0,0,0,0,0,0
22886,2,2,0,0,0,0,0,0,0,0,0,0
22887,1,3,0,0,0,0,0,0,0,0,0,0
22888,1,3,0,0,0,0,0,0,0,0,0,0
22889,1,3,0,0,0,0,0,0,0,0,0,0
22890,1,3,0,0,0,0,0,0,0,0,0,0
22891,2,2,0,0,0,0,0,0,0,0,0,0
22892,2,2,0,0,0,0,0,0,0,0,0,0
22893,1,3,0,0,0,0,0,0,0,0,0,0
22894,1,3,0,0,0,0,0,0,0,0,0,0
22895,1,3,0,0,0,0,0,0,0,0,0,0
22896,2,2,0,0,0,0,0,0,0,0,0,0
22897,2,2,0,0,0,0,0,0,0,0,0,0
22898,2,2,0,0,0,0,0,0,0,0,0,0
22899,2,2,0,0,0,0,0,0,0,0,0,0
22900,2,2,0,0,0,0,0,0,0,0,0,0
22901,2,2,0,0,0,0,0,0,0,0,0,0
22902,2,2,0,0,0,0,0,0,0,0,0,0
22903,2,2,0,0,0,0,0,0,0,0,0,0
22904,2,2,0,0,0,0,0,0,0,0,0,0
22905,2,2,0,0,0,0,0,0,0,0,0,0
22906,2,2,0,0,0,0,0,0,0,0,0,0
22907,2,2,0,0,0,0,0,0,0,0,0,0
22908,2,2,0,0,0,0,0,0,0,0,0,0
22909,2,2,0,0,0,0,0,0,0,0,0,0
22910,2,2,0,0,0,0,0,0,0,0,0,0
22911,2,2,0,0,0,0,0,0,0,0,0,0
22912,1,3,0,0,0,0,0,0,0,0,0,0
22913,1,3,0,0,0,0,0,0,0,0,0,0
22914,1,3,0,0,0,0,0,0,0,0,0,0
22915,1,3,0,0,0,0,0,0,0,0,0,0
22916,1,3,0,0,0,0,0,0,0,0,0,0
22917,1,3,0,0,0,0,0,0,0,0,0,0
22918,1,3,0,0,0,0,0,0,0,0,0,0
22919,2,2,0,0,0,0,0,0,0,0,0,0
22920,2,2,0,0,0,0,0,0,0,0,0,0
22921,1,3,0,0,0,0,0,0,0,0,0,0
22922,1,3,0,0,0,0,0,0,0,0,0,0
22923,1,3,0,0,0,0,0,0,0,0,0,0
22924,2,2,0,0,0,0,0,0,0,0,0,0
22925,2,2,0,0,0,0,0,0,0,0,0,0
22926,2,2,0,0,0,0,0,0,0,0,0,0
22927,2,2,0,0,0,0,0,0,0,0,0,0
22928,2,2,0,0,0,0,0,0,0,0,0,0
22929,2,2,0,0,0,0,0,0,0,0,0,0
22930,2,2,0,0,0,0,0,0,0,0,0,0
22931,2,2,0,0,0,0,0,0,0,0,0,0
22932,2,2,0,0,0,0,0,0,0,0,0,0
22933,2,1,1,0,0,0,0,0,0,0,0,0
22934,2,2,0,0,0,0,0,0,0,0,0,0
22935,2,2,0,0,0,0,0,0,0,0,0,0
22936,2,2,0,0,0,0,0,0,0,0,0,0
22937,2,2,0,0,0,0,0,0,0,0,0,0
22938,2,2,0,0,0,0,0,0,0,0,0,0
22939,2,2,0,0,0,0,0,0,0,0,0,0
22940,2,2,0,0,0,0,0,0,0,0,0,0
22941,2,2,0,0,0,0,0,0,0,0,0,0
22942,2,2,0,0,0,0,0,0,0,0,0,0
22943,2,2,0,0,0,0,0,0,0,0,0,0
22944,2,2,0,0,0,0,0,0,0,0,0,0
22945,2,2,0,0,0,0,0,0,0,0,0,0
22946,2,2,0,0,0,0,0,0,0,0,0,0
22947,2,2,0,0,0,0,0,0,0,0,0,0
22948,2,2,0,0,0,0,0,0,0,0,0,0
22949,2,2,0,0,0,0,0,0,0,0,0,0
22950,2,2,0,0,0,0,0,0,0,0,0,0
22951,2,2,0,0,0,0,0,0,0,0,0,0
22952,2,2,0,0,0,0,0,0,0,0,0,0
22953,2,1,1,0,0,0,0,0,0,0,0,0
22954,2,2,0,0,0,0,0,0,0,0,0,0
22955,2,2,0,0,0,0,0,0,0,0,0,0
22956,2,2,0,0,0,0,0,0,0,0,0,0
22957,2,2,0,0,0,0,0,0,0,0,0,0
22958,1,3,0,0,0,0,0,0,0,0,0,0
22959,2,2,0,0,0,0,0,0,0,0,0,0
22960,2,2,0,0,0,0,0,0,0,0,0,0
22961,2,2,0,0,0,0,0,0,0,0,0,0
22962,2,2,0,0,0,0,0,0,0,0,0,0
22963,2,2,0,0,0,0,0,0,0,0,0,0
22964,2,2,0,0,0,0,0,0,0,0,0,0
22965,2,2,0,0,0,0,0,0,0,0,0,0
22966,2,2,0,0,0,0,0,0,0,0,0,0
22967,2,2,0,0,0,0,0,0,0,0,0,0
22968,2,2,0,0,0,0,0,0,0,0,0,0
22969,2,2,0,0,0,0,0,0,0,0,0,0
22970,2,2,0,0,0,0,0,0,0,0,0,0
22971,2,2,0,0,0,0,0,0,0,0,0,0
22972,2,2,0,0,0,0,0,0,0,0,0,0
22973,2,2,0,0,0,0,0,0,0,0,0,0
22974,2,2,0,0,0,0,0,0,0,0,0,0
22975,1,3,0,0,0,0,0,0,0,0,0,0
22976,2,2,0,0,0,0,0,0,0,0,0,0
22977,2,2,0,0,0,0,0,0,0,0,0,0
22978,1,3,0,0,0,0,0,0,0,0,0,0
22979,2,2,0,0,0,0,0,0,0,0,0,0
22980,2,2,0,0,0,0,0,0,0,0,0,0
22981,1,3,0,0,0,0,0,0,0,0,0,0
22982,1,3,0,0,0,0,0,0,0,0,0,0
22983,1,3,0,0,0,0,0,0,0,0,0,0
22984,2,2,0,0,0,0,0,0,0,0,0,0
22985,2,2,0,0,0,0,0,0,0,0,0,0
22986,2,2,0,0,0,0,0,0,0,0,0,0
22987,2,2,0,0,0,0,0,0,0,0,0,0
22988,2,2,0,0,0,0,0,0,0,0,0,0
22989,2,2,0,0,0,0,0,0,0,0,0,0
22990,2,2,0,0,0,0,0,0,0,0,0,0
22991,2,2,0,0,0,0,0,0,0,0,0,0
22992,1,3,0,0,0,0,0,0,0,0,0,0
22993,1,3,0,0,0,0,0,0,0,0,0,0
22994,2,2,0,0,0,0,0,0,0,0,0,0
22995,1,3,0,0,0,0,0,0,0,0,0,0
22996,1,3,0,0,0,0,0,0,0,0,0,0
22997,2,2,0,0,0,0,0,0,0,0,0,0
22998,1,3,0,0,0,0,0,0,0,0,0,0
22999,1,3,0,0,0,0,0,0,0,0,0,0
23000,1,3,0,0,0,0,0,0,0,0,0,0
23001,2,2,0,0,0,0,0,0,0,0,0,0
23002,2,2,0,0,0,0,0,0,0,0,0,0
23003,2,2,0,0,0,0,0,0,0,0,0,0
23004,2,2,0,0,0,0,0,0,0,0,0,0
23005,2,2,0,0,0,0,0,0,0,0,0,0
23006,2,2,0,0,0,0,0,0,0,0,0,0
23007,2,2,0,0,0,0,0,0,0,0,0,0
23008,2,2,0,0,0,0,0,0,0,0,0,0
23009,2,2,0,0,0,0,0,0,0,0,0,0
23010,2,2,0,0,0,0,0,0,0,0,0,0
23011,1,3,0,0,0,0,0,0,0,0,0,0
23012,1,3,0,0,0,0,0,0,0,0,0,0
23013,2,2,0,0,0,0,0,0,0,0,0,0
23014,1,3,0,0,0,0,0,0,0,0,0,0
23015,1,3,0,0,0,0,0,0,0,0,0,0
23016,1,3,0,0,0,0,0,0,0,0,0,0
23017,1,3,0,0,0,0,0,0,0,0,0,0
23018,2,2,0,0,0,0,0,0,0,0,0,0
23019,2,2,0,0,0,0,0,0,0,0,0,0
23020,1,3,0,0,0,0,0,0,0,0,0,0
23021,1,3,0,0,0,0,0,0,0,0,0,0
23022,1,3,0,0,0,0,0,0,0,0,0,0
23023,2,2,0,0,0,0,0,0,0,0,0,0
23024,2,2,0,0,0,0,0,0,0,0,0,0
23025,2,2,0,0,0,0,0,0,0,0,0,0
23026,2,2,0,0,0,0,0,0,0,0,0,0
23027,2,2,0,0,0,0,0,0,0,0,0,0
23028,2,2,0,0,0,0,0,0,0,0,0,0
23029,2,2,0,0,0,0,0,0,0,0,0,0
23030,2,1,1,0,0,0,0,0,0,0,0,0
23031,2,2,0,0,0,0,0,0,0,0,0,0
23032,2,2,0,0,0,0,0,0,0,0,0,0
23033,2,2,0,0,0,0,0,0,0,0,0,0
23034,2,2,0,0,0,0,0,0,0,0,0,0
23035,2,2,0,0,0,0,0,0,0,0,0,0
23036,2,2,0,0,0,0,0,0,0,0,0,0
23037,2,2,0,0,0,0,0,0,0,0,0,0
23038,2,2,0,0,0,0,0,0,0,0,0,0
23039,2,2,0,0,0,0,0,0,0,0,0,0
23040,2,2,0,0,0,0,0,0,0,0,0,0
23041,2,2,0,0,0,0,0,0,0,0,0,0
23042,2,2,0,0,0,0,0,0,0,0,0,0
23043,2,2,0,0,0,0,0,0,0,0,0,0
23044,2,2,0,0,0,0,0,0,0,0,0,0
23045,2,2,0,0,0,0,0,0,0,0,0,0
23046,2,2,0,0,0,0,0,0,0,0,0,0
23047,2,2,0,0,0,0,0,0,0,0,0,0
23048,2,2,0,0,0,0,0,0,0,0,0,0
23049,2,2,0,0,0,0,0,0,0,0,0,0
23050,2,2,0,0,0,0,0,0,0,0,0,0
23051,2,2,0,0,0,0,0,0,0,0,0,0
23052,2,2,0,0,0,0,0,0,0,0,0,0
23053,2,2,0,0,0,0,0,0,0,0,0,0
23054,1,3,0,0,0,0,0,0,0,0,0,0
23055,2,2,0,0,0,0,0,0,0,0,0,0
23056,2,2,0,0,0,0,0,0,0,0,0,0
23057,2,2,0,0,0,0,0,0,0,0,0,0
23058,2,2,0,0,0,0,0,0,0,0,0,0
23059,2,2,0,0,0,0,0,0,0,0,0,0
23060,2,2,0,0,0,0,0,0,0,0,0,0
23061,2,2,0,0,0,0,0,0,0,0,0,0
23062,2,2,0,0,0,0,0,0,0,0,0,0
23063,2,2,0,0,0,0,0,0,0,0,0,0
23064,2,1,1,0,0,0,0,0,0,0,0,0
23065,2,2,0,0,0,0,0,0,0,0,0,0
23066,2,1,1,0,0,0,0,0,0,0,0,0
23067,2,2,0,0,0,0,0,0,0,0,0,0
23068,2,1,1,0,0,0,0,0,0,0,0,0
23069,2,2,0,0,0,0,0,0,0,0,0,0
23070,2,1,1,0,0,0,0,0,0,0,0,0
23071,2,2,0,0,0,0,0,0,0,0,0,0
23072,1,2,1,0,0,0,0,0,0,0,0,0
23073,1,2,1,0,0,0,0,0,0,0,0,0
23074,2,2,0,0,0,0,0,0,0,0,0,0
23075,2,2,0,0,0,0,0,0,0,0,0,0
23076,2,2,0,0,0,0,0,0,0,0,0,0
23077,2,2,0,0,0,0,0,0,0,0,0,0
23078,2,1,1,0,0,0,0,0,0,0,0,0
23079,2,2,0,0,0,0,0,0,0,0,0,0
23080,2,2,0,0,0,0,0,0,0,0,0,0
23081,2,2,0,0,0,0,0,0,0,0,0,0
23082,1,3,0,0,0,0,0,0,0,0,0,0
23083,2,2,0,0,0,0,0,0,0,0,0,0
23084,1,3,0,0,0,0,0,0,0,0,0,0
23085,1,2,1,0,0,0,0,0,0,0,0,0
23086,2,2,0,0,0,0,0,0,0,0,0,0
23087,2,2,0,0,0,0,0,0,0,0,0,0
23088,1,3,0,0,0,0,0,0,0,0,0,0
23089,1,3,0,0,0,0,0,0,0,0,0,0
23090,1,3,0,0,0,0,0,0,0,0,0,0
23091,1,3,0,0,0,0,0,0,0,0,0,0
23092,1,3,0,0,0,0,0,0,0,0,0,0
23093,1,3,0,0,0,0,0,0,0,0,0,0
23094,1,3,0,0,0,0,0,0,0,0,0,0
23095,1,3,0,0,0,0,0,0,0,0,0,0
23096,2,2,0,0,0,0,0,0,0,0,0,0
23097,2,1,1,0,0,0,0,0,0,0,0,0
23098,2,2,0,0,0,0,0,0,0,0,0,0
23099,2,2,0,0,0,0,0,0,0,0,0,0
23100,2,2,0,0,0,0,0,0,0,0,0,0
23101,2,2,0,0,0,0,0,0,0,0,0,0
23102,2,2,0,0,0,0,0,0,0,0,0,0
23103,1,2,1,0,0,0,0,0,0,0,0,0
23104,2,2,0,0,0,0,0,0,0,0,0,0
23105,2,2,0,0,0,0,0,0,0,0,0,0
23106,2,2,0,0,0,0,0,0,0,0,0,0
23107,2,2,0,0,0,0,0,0,0,0,0,0
23108,2,2,0,0,0,0,0,0,0,0,0,0
23109,2,2,0,0,0,0,0,0,0,0,0,0
23110,2,2,0,0,0,0,0,0,0,0,0,0
23111,2,1,1,0,0,0,0,0,0,0,0,0
23112,2,2,0,0,0,0,0,0,0,0,0,0
23113,1,3,0,0,0,0,0,0,0,0,0,0
23114,1,3,0,0,0,0,0,0,0,0,0,0
23115,1,3,0,0,0,0,0,0,0,0,0,0
23116,2,2,0,0,0,0,0,0,0,0,0,0
23117,1,3,0,0,0,0,0,0,0,0,0,0
23118,2,2,0,0,0,0,0,0,0,0,0,0
23119,1,3,0,0,0,0,0,0,0,0,0,0
23120,1,3,0,0,0,0,0,0,0,0,0,0
23121,1,3,0,0,0,0,0,0,0,0,0,0
23122,1,3,0,0,0,0,0,0,0,0,0,0
23123,1,3,0,0,0,0,0,0,0,0,0,0
23124,1,3,0,0,0,0,0,0,0,0,0,0
23125,1,3,0,0,0,0,0,0,0,0,0,0
23126,1,3,0,0,0,0,0,0,0,0,0,0
23127,1,3,0,0,0,0,0,0,0,0,0,0
23128,1,3,0,0,0,0,0,0,0,0,0,0
23129,1,3,0,0,0,0,0,0,0,0,0,0
23130,1,3,0,0,0,0,0,0,0,0,0,0
23131,1,3,0,0,0,0,0,0,0,0,0,0
23132,1,3,0,0,0,0,0,0,0,0,0,0
23133,1,2,1,0,0,0,0,0,0,0,0,0
23134,1,3,0,0,0,0,0,0,0,0,0,0
23135,1,3,0,0,0,0,0,0,0,0,0,0
23136,1,3,0,0,0,0,0,0,0,0,0,0
23137,1,3,0,0,0,0,0,0,0,0,0,0
23138,1,3,0,0,0,0,0,0,0,0,0,0
23139,1,3,0,0,0,0,0,0,0,0,0,0
23140,1,3,0,0,0,0,0,0,0,0,0,0
23141,1,3,0,0,0,0,0,0,0,0,0,0
23142,1,3,0,0,0,0,0,0,0,0,0,0
23143,1,3,0,0,0,0,0,0,0,0,0,0
23144,1,3,0,0,0,0,0,0,0,0,0,0
23145,1,3,0,0,0,0,0,0,0,0,0,0
23146,1,3,0,0,0,0,0,0,0,0,0,0
23147,2,2,0,0,0,0,0,0,0,0,0,0
23148,2,2,0,0,0,0,0,0,0,0,0,0
23149,2,2,0,0,0,0,0,0,0,0,0,0
23150,2,2,0,0,0,0,0,0,0,0,0,0
23151,1,3,0,0,0,0,0,0,0,0,0,0
23152,2,2,0,0,0,0,0,0,0,0,0,0
23153,2,2,0,0,0,0,0,0,0,0,0,0
23154,2,2,0,0,0,0,0,0,0,0,0,0
23155,2,2,0,0,0,0,0,0,0,0,0,0
23156,2,2,0,0,0,0,0,0,0,0,0,0
23157,2,2,0,0,0,0,0,0,0,0,0,0
23158,2,2,0,0,0,0,0,0,0,0,0,0
23159,2,2,0,0,0,0,0,0,0,0,0,0
23160,2,2,0,0,0,0,0,0,0,0,0,0
23161,2,2,0,0,0,0,0,0,0,0,0,0
23162,2,2,0,0,0,0,0,0,0,0,0,0
23163,2,2,0,0,0,0,0,0,0,0,0,0
23164,1,3,0,0,0,0,0,0,0,0,0,0
23165,1,3,0,0,0,0,0,0,0,0,0,0
23166,2,2,0,0,0,0,0,0,0,0,0,0
23167,1,3,0,0,0,0,0,0,0,0,0,0
23168,2,2,0,0,0,0,0,0,0,0,0,0
23169,1,3,0,0,0,0,0,0,0,0,0,0
23170,1,3,0,0,0,0,0,0,0,0,0,0
23171,1,3,0,0,0,0,0,0,0,0,0,0
23172,2,2,0,0,0,0,0,0,0,0,0,0
23173,2,2,0,0,0,0,0,0,0,0,0,0
23174,2,2,0,0,0,0,0,0,0,0,0,0
23175,1,3,0,0,0,0,0,0,0,0,0,0
23176,2,2,0,0,0,0,0,0,0,0,0,0
23177,1,3,0,0,0,0,0,0,0,0,0,0
23178,2,2,0,0,0,0,0,0,0,0,0,0
23179,1,3,0,0,0,0,0,0,0,0,0,0
23180,1,3,0,0,0,0,0,0,0,0,0,0
23181,2,2,0,0,0,0,0,0,0,0,0,0
23182,2,2,0,0,0,0,0,0,0,0,0,0
23183,2,2,0,0,0,0,0,0,0,0,0,0
23184,1,3,0,0,0,0,0,0,0,0,0,0
23185,1,3,0,0,0,0,0,0,0,0,0,0
23186,1,3,0,0,0,0,0,0,0,0,0,0
23187,1,3,0,0,0,0,0,0,0,0,0,0
23188,2,2,0,0,0,0,0,0,0,0,0,0
23189,1,3,0,0,0,0,0,0,0,0,0,0
23190,1,3,0,0,0,0,0,0,0,0,0,0
23191,1,3,0,0,0,0,0,0,0,0,0,0
23192,1,3,0,0,0,0,0,0,0,0,0,0
23193,1,3,0,0,0,0,0,0,0,0,0,0
23194,1,3,0,0,0,0,0,0,0,0,0,0
23195,1,3,0,0,0,0,0,0,0,0,0,0
23196,1,3,0,0,0,0,0,0,0,0,0,0
23197,1,3,0,0,0,0,0,0,0,0,0,0
23198,1,3,0,0,0,0,0,0,0,0,0,0
23199,1,3,0,0,0,0,0,0,0,0,0,0
23200,1,3,0,0,0,0,0,0,0,0,0,0
